IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
150.230.104.197,2095,2095,false,NRT,Asia Pacific,Tokyo,93,6.17
168.138.206.68,80,80,false,NRT,Asia Pacific,Tokyo,124,6.17
138.2.10.88,8443,443,true,NRT,Asia Pacific,Tokyo,85,6.16
131.186.47.255,80,80,false,NRT,Asia Pacific,Tokyo,127,6.16
138.2.13.200,2082,2082,false,NRT,Asia Pacific,Tokyo,88,6.15
138.3.208.9,8080,8080,false,NRT,Asia Pacific,Tokyo,140,6.15
168.138.195.31,2053,2053,true,NRT,Asia Pacific,Tokyo,170,6.14
140.238.52.81,2086,2086,false,NRT,Asia Pacific,Tokyo,78,6.14
140.238.35.138,2053,2053,true,NRT,Asia Pacific,Tokyo,110,6.14
131.186.63.127,2053,2053,true,NRT,Asia Pacific,Tokyo,169,6.13
168.138.211.188,2095,2095,false,HKG,Asia Pacific,Hong Kong,132,6.13
140.238.41.253,2052,2052,false,NRT,Asia Pacific,Tokyo,89,6.12
141.147.181.148,2086,2086,false,NRT,Asia Pacific,Tokyo,84,6.12
138.3.210.114,2083,2083,true,NRT,Asia Pacific,Tokyo,85,6.12
152.70.106.21,8880,8880,false,NRT,Asia Pacific,Tokyo,118,6.12
141.147.181.148,8080,8080,false,NRT,Asia Pacific,Tokyo,77,6.11
138.2.15.8,80,80,false,NRT,Asia Pacific,Tokyo,94,6.11
140.238.32.238,2086,2086,false,NRT,Asia Pacific,Tokyo,128,6.11
138.3.223.50,2052,2052,false,NRT,Asia Pacific,Tokyo,93,6.11
138.2.13.200,8080,8080,false,NRT,Asia Pacific,Tokyo,77,6.11
152.70.106.195,2095,2095,false,NRT,Asia Pacific,Tokyo,87,6.10
168.138.214.62,2087,2087,true,NRT,Asia Pacific,Tokyo,200,6.10
152.70.106.21,2096,2096,true,NRT,Asia Pacific,Tokyo,135,6.08
140.238.52.141,80,80,false,NRT,Asia Pacific,Tokyo,89,6.08
131.186.41.255,2082,2082,false,NRT,Asia Pacific,Tokyo,90,6.08
168.138.195.31,2087,2087,true,NRT,Asia Pacific,Tokyo,156,6.07
132.145.112.247,2052,2052,false,NRT,Asia Pacific,Tokyo,126,6.07
132.145.121.123,2087,2087,true,NRT,Asia Pacific,Tokyo,131,6.06
138.3.212.144,8880,8880,false,NRT,Asia Pacific,Tokyo,89,6.05
141.147.178.135,8080,8080,false,HKG,Asia Pacific,Hong Kong,194,6.04
132.145.120.118,8443,8443,true,NRT,Asia Pacific,Tokyo,91,6.04
131.186.59.232,2086,2086,false,HKG,Asia Pacific,Hong Kong,182,6.04
138.3.215.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,145,6.03
168.138.182.173,443,443,true,SIN,Asia Pacific,Singapore,76,6.02
138.2.9.66,8880,8880,false,NRT,Asia Pacific,Tokyo,131,5.99
168.138.211.188,80,80,false,HKG,Asia Pacific,Hong Kong,195,5.98
141.147.162.204,2052,2052,false,NRT,Asia Pacific,Tokyo,84,5.98
131.186.37.49,2095,2095,false,NRT,Asia Pacific,Tokyo,87,5.98
138.2.25.122,2052,2052,false,NRT,Asia Pacific,Tokyo,85,5.98
138.2.7.72,2096,2096,true,NRT,Asia Pacific,Tokyo,129,5.97
138.2.8.232,2053,2053,true,NRT,Asia Pacific,Tokyo,138,5.97
168.138.212.184,2083,2083,true,NRT,Asia Pacific,Tokyo,159,5.97
131.186.46.75,2052,2052,false,NRT,Asia Pacific,Tokyo,136,5.97
168.138.202.145,2096,2096,true,NRT,Asia Pacific,Tokyo,201,5.96
168.138.207.64,2053,2053,true,NRT,Asia Pacific,Tokyo,167,5.96
168.138.211.188,2086,2086,false,HKG,Asia Pacific,Hong Kong,188,5.95
141.147.178.202,80,80,false,NRT,Asia Pacific,Tokyo,123,5.95
138.2.29.250,8880,8880,false,NRT,Asia Pacific,Tokyo,82,5.94
140.238.58.42,2082,2082,false,NRT,Asia Pacific,Tokyo,134,5.94
152.70.98.174,2087,2087,true,NRT,Asia Pacific,Tokyo,127,5.94
132.145.120.118,8080,8080,false,NRT,Asia Pacific,Tokyo,129,5.92
152.70.103.145,2082,2082,false,NRT,Asia Pacific,Tokyo,98,5.92
152.70.107.26,2096,2096,true,NRT,Asia Pacific,Tokyo,89,5.92
152.70.106.185,2086,2086,false,NRT,Asia Pacific,Tokyo,128,5.92
140.238.54.149,2095,2095,false,NRT,Asia Pacific,Tokyo,140,5.92
138.3.214.43,2083,2083,true,NRT,Asia Pacific,Tokyo,179,5.92
132.145.120.197,8443,8443,true,NRT,Asia Pacific,Tokyo,169,5.91
150.230.107.94,2095,2095,false,NRT,Asia Pacific,Tokyo,92,5.91
168.138.198.202,2052,2052,false,NRT,Asia Pacific,Tokyo,144,5.90
141.147.178.115,2086,2086,false,NRT,Asia Pacific,Tokyo,75,5.89
152.70.98.174,8880,8880,false,NRT,Asia Pacific,Tokyo,75,5.89
132.145.120.182,2086,2086,false,NRT,Asia Pacific,Tokyo,79,5.89
168.138.202.145,8080,8080,false,NRT,Asia Pacific,Tokyo,79,5.88
131.186.34.244,2087,2087,true,NRT,Asia Pacific,Tokyo,166,5.87
140.238.35.78,8080,8080,false,NRT,Asia Pacific,Tokyo,83,5.87
138.3.222.204,2083,2083,true,NRT,Asia Pacific,Tokyo,88,5.87
140.238.33.94,2052,2052,false,NRT,Asia Pacific,Tokyo,82,5.87
141.147.179.64,2095,2095,false,NRT,Asia Pacific,Tokyo,126,5.87
150.230.212.9,2083,2083,true,NRT,Asia Pacific,Tokyo,137,5.86
138.3.220.4,2096,2096,true,NRT,Asia Pacific,Tokyo,87,5.86
129.153.165.237,443,443,true,IAD,North America,Ashburn,252,5.86
150.230.220.232,2095,2095,false,NRT,Asia Pacific,Tokyo,130,5.85
138.3.216.67,2053,2053,true,NRT,Asia Pacific,Tokyo,131,5.85
131.186.41.255,2083,2083,true,NRT,Asia Pacific,Tokyo,223,5.84
138.3.214.43,2087,2087,true,NRT,Asia Pacific,Tokyo,164,5.84
140.238.39.87,2052,2052,false,NRT,Asia Pacific,Tokyo,123,5.83
132.145.113.148,2082,2082,false,NRT,Asia Pacific,Tokyo,130,5.83
138.2.19.122,2095,2095,false,NRT,Asia Pacific,Tokyo,77,5.83
131.186.44.38,8080,8080,false,NRT,Asia Pacific,Tokyo,128,5.83
168.138.198.53,8443,8443,true,NRT,Asia Pacific,Tokyo,131,5.82
140.238.61.224,2053,2053,true,NRT,Asia Pacific,Tokyo,140,5.82
132.145.120.115,2087,2087,true,NRT,Asia Pacific,Tokyo,179,5.82
138.2.19.122,80,80,false,NRT,Asia Pacific,Tokyo,79,5.81
131.186.61.45,2052,2052,false,NRT,Asia Pacific,Tokyo,139,5.81
138.3.217.39,2095,2095,false,NRT,Asia Pacific,Tokyo,131,5.80
132.145.120.115,2095,2095,false,NRT,Asia Pacific,Tokyo,136,5.80
140.238.34.208,8080,8080,false,NRT,Asia Pacific,Tokyo,134,5.79
132.145.120.182,2096,2096,true,NRT,Asia Pacific,Tokyo,108,5.78
140.238.39.33,2083,2083,true,NRT,Asia Pacific,Tokyo,133,5.78
150.230.107.197,2083,2083,true,NRT,Asia Pacific,Tokyo,136,5.78
168.138.206.236,2053,2053,true,NRT,Asia Pacific,Tokyo,142,5.77
168.138.211.131,2082,2082,false,NRT,Asia Pacific,Tokyo,78,5.77
168.138.200.159,8880,8880,false,NRT,Asia Pacific,Tokyo,82,5.77
132.145.121.242,80,80,false,HKG,Asia Pacific,Hong Kong,185,5.77
152.70.235.207,443,0,true,NRT,Asia Pacific,Tokyo,116,5.76
131.186.37.69,80,80,false,NRT,Asia Pacific,Tokyo,137,5.75
131.186.43.107,2053,2053,true,NRT,Asia Pacific,Tokyo,166,5.74
132.145.112.247,8443,8443,true,NRT,Asia Pacific,Tokyo,100,5.74
168.138.214.62,2053,2053,true,NRT,Asia Pacific,Tokyo,142,5.74
150.230.204.117,8080,8080,false,NRT,Asia Pacific,Tokyo,91,5.74
140.238.32.238,8880,8880,false,NRT,Asia Pacific,Tokyo,135,5.74
140.238.54.149,8080,8080,false,NRT,Asia Pacific,Tokyo,131,5.74
138.3.212.162,2086,2086,false,NRT,Asia Pacific,Tokyo,77,5.74
141.147.178.135,80,80,false,HKG,Asia Pacific,Hong Kong,133,5.73
131.186.36.248,2087,2087,true,NRT,Asia Pacific,Tokyo,135,5.73
141.147.178.135,8443,8443,true,HKG,Asia Pacific,Hong Kong,152,5.73
140.238.40.136,2087,2087,true,NRT,Asia Pacific,Tokyo,107,5.73
150.230.105.179,8080,8080,false,NRT,Asia Pacific,Tokyo,87,5.72
168.138.202.145,80,80,false,NRT,Asia Pacific,Tokyo,93,5.72
138.3.215.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,129,5.72
168.138.200.159,8080,8080,false,NRT,Asia Pacific,Tokyo,140,5.71
140.238.61.224,2052,2052,false,NRT,Asia Pacific,Tokyo,79,5.71
150.230.97.239,2083,2083,true,NRT,Asia Pacific,Tokyo,129,5.71
132.145.112.168,8443,8443,true,NRT,Asia Pacific,Tokyo,126,5.69
141.147.175.230,8080,8080,false,NRT,Asia Pacific,Tokyo,98,5.69
150.230.107.197,8880,8880,false,NRT,Asia Pacific,Tokyo,132,5.69
131.186.38.135,2082,2082,false,NRT,Asia Pacific,Tokyo,126,5.69
168.138.206.109,2082,2082,false,NRT,Asia Pacific,Tokyo,128,5.69
131.186.63.184,2087,2087,true,NRT,Asia Pacific,Tokyo,128,5.69
138.2.13.200,8443,8443,true,NRT,Asia Pacific,Tokyo,77,5.69
141.147.174.190,2096,2096,true,NRT,Asia Pacific,Tokyo,75,5.68
140.238.32.238,2052,2052,false,NRT,Asia Pacific,Tokyo,77,5.68
143.47.252.183,443,443,true,FRA,Europe,Frankfurt,159,5.67
150.230.108.135,8880,8880,false,NRT,Asia Pacific,Tokyo,88,5.67
138.3.217.39,2096,2096,true,NRT,Asia Pacific,Tokyo,89,5.66
168.138.205.38,2086,2086,false,NRT,Asia Pacific,Tokyo,78,5.65
168.138.205.38,8080,8080,false,NRT,Asia Pacific,Tokyo,90,5.65
132.145.117.216,2087,2087,true,NRT,Asia Pacific,Tokyo,127,5.65
168.138.198.53,2082,2082,false,NRT,Asia Pacific,Tokyo,129,5.64
146.56.132.247,443,443,true,NRT,Asia Pacific,Tokyo,67,5.64
150.230.109.138,8080,8080,false,NRT,Asia Pacific,Tokyo,139,5.64
138.2.37.28,8443,443,true,KIX,Asia Pacific,Osaka,77,5.64
140.238.54.182,80,80,false,NRT,Asia Pacific,Tokyo,77,5.64
64.110.104.30,443,443,true,KIX,Asia Pacific,Osaka,134,5.63
131.186.46.75,2087,2087,true,NRT,Asia Pacific,Tokyo,163,5.63
150.230.214.218,2083,2083,true,NRT,Asia Pacific,Tokyo,110,5.62
131.186.44.38,2087,2087,true,NRT,Asia Pacific,Tokyo,140,5.61
140.238.35.78,2053,2053,true,NRT,Asia Pacific,Tokyo,243,5.60
131.186.58.151,2087,2087,true,NRT,Asia Pacific,Tokyo,187,5.60
150.230.212.213,8443,8443,true,NRT,Asia Pacific,Tokyo,91,5.59
141.147.191.211,80,80,false,NRT,Asia Pacific,Tokyo,78,5.59
140.238.46.138,2086,2086,false,NRT,Asia Pacific,Tokyo,141,5.59
132.145.113.148,2052,2052,false,NRT,Asia Pacific,Tokyo,137,5.58
168.138.200.155,2082,2082,false,NRT,Asia Pacific,Tokyo,130,5.57
168.138.198.53,80,80,false,NRT,Asia Pacific,Tokyo,77,5.57
168.138.205.195,2095,2095,false,NRT,Asia Pacific,Tokyo,128,5.56
140.238.54.166,2082,2082,false,NRT,Asia Pacific,Tokyo,96,5.55
132.145.112.247,2082,2082,false,NRT,Asia Pacific,Tokyo,86,5.54
141.147.160.86,2083,2083,true,NRT,Asia Pacific,Tokyo,142,5.53
138.2.12.32,8443,8443,true,NRT,Asia Pacific,Tokyo,102,5.53
150.230.212.87,2096,2096,true,NRT,Asia Pacific,Tokyo,86,5.52
141.147.169.131,8080,8080,false,NRT,Asia Pacific,Tokyo,83,5.52
140.238.61.78,8880,8880,false,NRT,Asia Pacific,Tokyo,137,5.51
140.238.44.118,2083,2083,true,NRT,Asia Pacific,Tokyo,140,5.51
140.238.52.141,2086,2086,false,NRT,Asia Pacific,Tokyo,86,5.50
132.145.121.247,8443,8443,true,NRT,Asia Pacific,Tokyo,80,5.50
150.230.219.168,2082,2082,false,NRT,Asia Pacific,Tokyo,77,5.49
150.230.105.228,80,80,false,HKG,Asia Pacific,Hong Kong,141,5.48
140.238.32.184,2053,2053,true,NRT,Asia Pacific,Tokyo,122,5.48
168.138.206.109,8080,8080,false,NRT,Asia Pacific,Tokyo,86,5.48
152.70.106.13,8443,8443,true,NRT,Asia Pacific,Tokyo,95,5.48
138.3.223.70,2053,2053,true,NRT,Asia Pacific,Tokyo,138,5.48
150.230.108.135,2053,2053,true,NRT,Asia Pacific,Tokyo,124,5.47
131.186.63.35,8443,8443,true,NRT,Asia Pacific,Tokyo,203,5.47
152.70.104.69,2086,2086,false,NRT,Asia Pacific,Tokyo,125,5.47
138.2.13.133,2053,2053,true,NRT,Asia Pacific,Tokyo,142,5.47
131.186.47.223,2095,2095,false,NRT,Asia Pacific,Tokyo,123,5.46
140.238.51.89,2086,2086,false,NRT,Asia Pacific,Tokyo,137,5.46
131.186.63.127,2087,2087,true,NRT,Asia Pacific,Tokyo,165,5.46
131.186.37.191,2053,2053,true,NRT,Asia Pacific,Tokyo,107,5.46
132.145.114.14,8443,8443,true,NRT,Asia Pacific,Tokyo,111,5.45
131.186.37.49,2052,2052,false,NRT,Asia Pacific,Tokyo,131,5.45
138.3.210.114,80,80,false,NRT,Asia Pacific,Tokyo,133,5.45
132.145.112.168,8880,8880,false,NRT,Asia Pacific,Tokyo,82,5.44
152.70.106.195,2083,2083,true,NRT,Asia Pacific,Tokyo,85,5.44
131.186.37.191,80,80,false,NRT,Asia Pacific,Tokyo,81,5.44
168.138.206.236,2082,2082,false,NRT,Asia Pacific,Tokyo,77,5.43
132.145.114.4,8443,8443,true,NRT,Asia Pacific,Tokyo,157,5.42
150.230.212.87,2052,2052,false,NRT,Asia Pacific,Tokyo,78,5.42
140.238.52.141,2095,2095,false,NRT,Asia Pacific,Tokyo,80,5.42
132.145.112.168,80,80,false,NRT,Asia Pacific,Tokyo,125,5.41
140.238.54.164,2052,2052,false,NRT,Asia Pacific,Tokyo,79,5.41
168.138.206.236,2086,2086,false,NRT,Asia Pacific,Tokyo,132,5.41
168.138.211.188,2052,2052,false,HKG,Asia Pacific,Hong Kong,195,5.40
138.2.31.68,8880,8880,false,HKG,Asia Pacific,Hong Kong,130,5.39
132.145.112.168,2087,2087,true,NRT,Asia Pacific,Tokyo,170,5.39
140.238.58.42,2052,2052,false,NRT,Asia Pacific,Tokyo,88,5.39
140.238.50.99,8880,8880,false,NRT,Asia Pacific,Tokyo,123,5.39
131.186.47.255,2086,2086,false,NRT,Asia Pacific,Tokyo,84,5.39
140.238.54.149,2096,2096,true,NRT,Asia Pacific,Tokyo,82,5.37
132.226.7.217,443,443,true,NRT,Asia Pacific,Tokyo,84,5.37
140.238.33.165,2086,2086,false,NRT,Asia Pacific,Tokyo,133,5.36
150.230.216.117,2087,2087,true,NRT,Asia Pacific,Tokyo,152,5.36
132.145.121.123,8080,8080,false,NRT,Asia Pacific,Tokyo,86,5.35
131.186.63.35,8880,8880,false,NRT,Asia Pacific,Tokyo,78,5.35
131.186.45.88,2083,2083,true,NRT,Asia Pacific,Tokyo,78,5.35
132.145.121.247,2082,2082,false,NRT,Asia Pacific,Tokyo,83,5.35
140.238.48.97,8443,8443,true,NRT,Asia Pacific,Tokyo,125,5.34
141.147.179.64,8080,8080,false,NRT,Asia Pacific,Tokyo,134,5.34
138.3.217.39,8443,8443,true,NRT,Asia Pacific,Tokyo,109,5.32
140.238.38.245,8080,8080,false,NRT,Asia Pacific,Tokyo,132,5.32
168.138.215.188,8880,8880,false,NRT,Asia Pacific,Tokyo,126,5.32
131.186.41.255,2096,2096,true,NRT,Asia Pacific,Tokyo,120,5.31
138.2.13.133,8443,8443,true,NRT,Asia Pacific,Tokyo,160,5.31
140.238.33.94,2087,2087,true,NRT,Asia Pacific,Tokyo,142,5.30
140.83.57.116,8443,80,false,KIX,Asia Pacific,Osaka,134,5.30
131.186.43.207,2096,2096,true,NRT,Asia Pacific,Tokyo,130,5.29
168.138.209.84,2096,2096,true,NRT,Asia Pacific,Tokyo,224,5.29
150.230.212.87,2086,2086,false,NRT,Asia Pacific,Tokyo,143,5.28
168.138.212.184,2053,2053,true,NRT,Asia Pacific,Tokyo,199,5.28
138.2.15.8,2083,2083,true,NRT,Asia Pacific,Tokyo,125,5.28
131.186.43.207,2087,2087,true,NRT,Asia Pacific,Tokyo,156,5.27
138.2.9.66,2087,2087,true,NRT,Asia Pacific,Tokyo,127,5.26
141.147.178.135,8880,8880,false,HKG,Asia Pacific,Hong Kong,192,5.26
168.138.207.64,2096,2096,true,NRT,Asia Pacific,Tokyo,144,5.25
140.238.36.216,2087,2087,true,NRT,Asia Pacific,Tokyo,157,5.25
140.238.33.94,2083,2083,true,NRT,Asia Pacific,Tokyo,136,5.24
138.3.212.144,8080,8080,false,NRT,Asia Pacific,Tokyo,84,5.23
140.238.50.99,2087,2087,true,NRT,Asia Pacific,Tokyo,172,5.23
132.145.122.95,2052,2052,false,NRT,Asia Pacific,Tokyo,87,5.22
132.145.120.197,2086,2086,false,NRT,Asia Pacific,Tokyo,76,5.22
168.138.217.146,8443,8443,true,NRT,Asia Pacific,Tokyo,179,5.22
150.230.204.117,2096,2096,true,NRT,Asia Pacific,Tokyo,78,5.21
132.145.114.250,8080,8080,false,NRT,Asia Pacific,Tokyo,81,5.21
140.238.61.224,8443,8443,true,NRT,Asia Pacific,Tokyo,200,5.21
138.2.25.122,2083,2083,true,NRT,Asia Pacific,Tokyo,107,5.21
150.230.107.197,80,80,false,NRT,Asia Pacific,Tokyo,83,5.20
138.2.31.68,2095,2095,false,HKG,Asia Pacific,Hong Kong,143,5.20
152.70.106.21,8443,8443,true,NRT,Asia Pacific,Tokyo,95,5.20
138.2.14.248,2053,2053,true,HKG,Asia Pacific,Hong Kong,192,5.19
131.186.41.255,8080,8080,false,NRT,Asia Pacific,Tokyo,139,5.17
130.162.140.117,8443,443,true,ICN,Asia Pacific,Seoul,76,5.17
138.2.18.11,2096,2096,true,NRT,Asia Pacific,Tokyo,87,5.17
140.238.32.184,8443,8443,true,NRT,Asia Pacific,Tokyo,125,5.17
138.2.31.68,8080,8080,false,HKG,Asia Pacific,Hong Kong,150,5.17
138.3.212.162,2053,2053,true,NRT,Asia Pacific,Tokyo,181,5.15
168.138.213.210,2053,2053,true,NRT,Asia Pacific,Tokyo,204,5.15
141.147.191.211,8880,8880,false,NRT,Asia Pacific,Tokyo,82,5.15
168.138.202.145,2095,2095,false,NRT,Asia Pacific,Tokyo,77,5.15
138.3.214.43,80,80,false,NRT,Asia Pacific,Tokyo,83,5.14
131.186.37.191,8443,8443,true,NRT,Asia Pacific,Tokyo,149,5.12
132.145.112.168,2095,2095,false,NRT,Asia Pacific,Tokyo,92,5.12
140.238.46.138,2082,2082,false,NRT,Asia Pacific,Tokyo,146,5.12
141.147.191.211,2052,2052,false,NRT,Asia Pacific,Tokyo,84,5.11
140.238.44.118,2096,2096,true,NRT,Asia Pacific,Tokyo,132,5.10
132.145.117.216,2082,2082,false,NRT,Asia Pacific,Tokyo,90,5.09
152.70.99.187,2096,2096,true,NRT,Asia Pacific,Tokyo,174,5.09
140.238.44.118,2087,2087,true,NRT,Asia Pacific,Tokyo,147,5.09
138.2.20.48,2087,2087,true,NRT,Asia Pacific,Tokyo,104,5.09
150.230.212.213,2096,2096,true,NRT,Asia Pacific,Tokyo,148,5.08
138.3.212.162,2052,2052,false,NRT,Asia Pacific,Tokyo,79,5.07
168.138.198.202,2095,2095,false,NRT,Asia Pacific,Tokyo,75,5.07
150.230.212.9,2087,2087,true,NRT,Asia Pacific,Tokyo,87,5.05
168.138.213.210,2096,2096,true,NRT,Asia Pacific,Tokyo,177,5.05
138.2.7.72,2087,2087,true,NRT,Asia Pacific,Tokyo,126,5.05
138.2.25.122,2086,2086,false,NRT,Asia Pacific,Tokyo,75,5.03
140.238.54.149,2053,2053,true,NRT,Asia Pacific,Tokyo,100,5.03
140.238.50.99,2052,2052,false,NRT,Asia Pacific,Tokyo,123,5.03
132.145.112.168,8080,8080,false,NRT,Asia Pacific,Tokyo,76,5.02
138.3.253.140,8080,8080,false,FRA,Europe,Frankfurt,188,5.02
138.3.215.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,135,5.01
131.186.47.223,2082,2082,false,NRT,Asia Pacific,Tokyo,84,5.01
150.230.222.185,2096,2096,true,NRT,Asia Pacific,Tokyo,75,5.00
140.238.40.136,80,80,false,NRT,Asia Pacific,Tokyo,134,5.00
138.2.10.251,8080,8080,false,NRT,Asia Pacific,Tokyo,135,5.00
132.145.114.4,8080,8080,false,NRT,Asia Pacific,Tokyo,82,5.00
141.147.175.230,2087,2087,true,NRT,Asia Pacific,Tokyo,135,5.00
168.138.200.159,2053,2053,true,NRT,Asia Pacific,Tokyo,204,5.00
132.145.114.4,2053,2053,true,NRT,Asia Pacific,Tokyo,323,5.00
150.230.205.56,2095,2095,false,NRT,Asia Pacific,Tokyo,75,4.99
131.186.34.11,2082,2082,false,NRT,Asia Pacific,Tokyo,79,4.99
140.238.62.12,2096,2096,true,NRT,Asia Pacific,Tokyo,195,4.98
131.186.59.232,2053,2053,true,HKG,Asia Pacific,Hong Kong,223,4.98
140.238.40.136,2083,2083,true,NRT,Asia Pacific,Tokyo,151,4.98
168.138.198.53,2095,2095,false,NRT,Asia Pacific,Tokyo,125,4.97
132.145.117.216,2086,2086,false,NRT,Asia Pacific,Tokyo,83,4.97
152.70.99.187,2086,2086,false,NRT,Asia Pacific,Tokyo,136,4.97
131.186.45.88,2053,2053,true,NRT,Asia Pacific,Tokyo,103,4.96
138.3.212.144,2053,2053,true,NRT,Asia Pacific,Tokyo,81,4.95
138.2.21.31,2052,2052,false,NRT,Asia Pacific,Tokyo,128,4.94
168.138.211.131,2053,2053,true,NRT,Asia Pacific,Tokyo,121,4.94
168.138.211.217,2053,2053,true,NRT,Asia Pacific,Tokyo,172,4.94
131.186.37.49,8880,8880,false,NRT,Asia Pacific,Tokyo,123,4.93
152.70.99.187,2053,2053,true,NRT,Asia Pacific,Tokyo,158,4.93
168.138.197.222,80,80,false,NRT,Asia Pacific,Tokyo,129,4.93
132.145.121.247,2083,2083,true,NRT,Asia Pacific,Tokyo,76,4.91
131.186.58.151,8443,8443,true,NRT,Asia Pacific,Tokyo,168,4.91
150.230.219.83,2053,2053,true,NRT,Asia Pacific,Tokyo,138,4.91
150.230.219.83,8443,8443,true,NRT,Asia Pacific,Tokyo,100,4.90
140.238.32.238,2096,2096,true,NRT,Asia Pacific,Tokyo,237,4.90
150.230.99.173,2087,2087,true,NRT,Asia Pacific,Tokyo,75,4.89
192.18.149.159,8080,443,true,YYZ,North America,Toronto,226,4.88
143.47.182.56,8443,443,true,AMS,Europe,Amsterdam,186,4.88
138.2.18.11,2052,2052,false,NRT,Asia Pacific,Tokyo,131,4.88
152.70.106.21,8080,8080,false,NRT,Asia Pacific,Tokyo,86,4.87
132.145.121.34,2086,2086,false,NRT,Asia Pacific,Tokyo,132,4.87
140.238.44.118,8880,8880,false,NRT,Asia Pacific,Tokyo,142,4.86
131.186.41.82,2087,2087,true,NRT,Asia Pacific,Tokyo,193,4.86
168.138.213.210,2083,2083,true,NRT,Asia Pacific,Tokyo,126,4.84
138.2.7.72,8443,8443,true,NRT,Asia Pacific,Tokyo,104,4.84
168.138.206.236,2052,2052,false,NRT,Asia Pacific,Tokyo,127,4.84
140.238.35.138,2087,2087,true,NRT,Asia Pacific,Tokyo,91,4.83
168.138.205.195,2053,2053,true,NRT,Asia Pacific,Tokyo,134,4.83
152.70.104.69,2082,2082,false,NRT,Asia Pacific,Tokyo,83,4.83
84.235.169.234,443,443,true,AMS,Europe,Amsterdam,168,4.82
131.186.47.255,8880,8880,false,NRT,Asia Pacific,Tokyo,143,4.80
141.147.47.32,8443,443,true,FRA,Europe,Frankfurt,195,4.80
132.145.114.250,80,80,false,NRT,Asia Pacific,Tokyo,79,4.80
141.147.160.221,80,80,false,NRT,Asia Pacific,Tokyo,139,4.79
132.145.121.242,2096,2096,true,HKG,Asia Pacific,Hong Kong,256,4.79
138.3.215.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,135,4.79
152.70.56.209,8443,443,true,AMS,Europe,Amsterdam,189,4.78
168.138.211.131,2052,2052,false,NRT,Asia Pacific,Tokyo,107,4.78
132.145.120.115,8880,8880,false,NRT,Asia Pacific,Tokyo,77,4.77
138.2.31.68,2053,2053,true,HKG,Asia Pacific,Hong Kong,200,4.77
150.230.221.114,8443,8443,true,NRT,Asia Pacific,Tokyo,81,4.76
140.238.50.99,2086,2086,false,NRT,Asia Pacific,Tokyo,136,4.76
131.186.43.207,2053,2053,true,NRT,Asia Pacific,Tokyo,123,4.75
152.70.103.145,2053,2053,true,NRT,Asia Pacific,Tokyo,128,4.74
138.2.7.72,2095,2095,false,NRT,Asia Pacific,Tokyo,79,4.72
138.3.223.70,2095,2095,false,NRT,Asia Pacific,Tokyo,77,4.72
158.101.169.13,8443,443,true,FRA,Europe,Frankfurt,169,4.72
131.186.45.88,8080,8080,false,NRT,Asia Pacific,Tokyo,84,4.72
138.2.14.209,2086,2086,false,NRT,Asia Pacific,Tokyo,122,4.72
129.151.152.254,443,443,true,AMS,Europe,Amsterdam,174,4.71
132.145.114.14,2083,2083,true,NRT,Asia Pacific,Tokyo,115,4.71
131.186.61.45,2095,2095,false,NRT,Asia Pacific,Tokyo,83,4.70
150.230.221.114,2052,2052,false,NRT,Asia Pacific,Tokyo,79,4.69
140.238.60.71,2053,2053,true,NRT,Asia Pacific,Tokyo,164,4.68
152.70.102.124,80,80,false,HKG,Asia Pacific,Hong Kong,148,4.68
131.186.40.31,2082,2082,false,HKG,Asia Pacific,Hong Kong,151,4.67
140.238.38.245,8443,8443,true,NRT,Asia Pacific,Tokyo,141,4.67
150.230.212.87,2095,2095,false,NRT,Asia Pacific,Tokyo,75,4.67
168.138.198.53,2096,2096,true,NRT,Asia Pacific,Tokyo,133,4.67
131.186.59.232,8880,8880,false,HKG,Asia Pacific,Hong Kong,196,4.67
140.238.59.255,2086,2086,false,NRT,Asia Pacific,Tokyo,79,4.67
131.186.35.189,2095,2095,false,NRT,Asia Pacific,Tokyo,81,4.66
146.56.133.140,2083,80,false,NRT,Asia Pacific,Tokyo,67,4.65
138.2.15.8,2053,2053,true,NRT,Asia Pacific,Tokyo,113,4.65
140.238.52.141,2096,2096,true,NRT,Asia Pacific,Tokyo,212,4.64
168.138.211.188,8080,8080,false,HKG,Asia Pacific,Hong Kong,154,4.63
141.147.189.242,80,80,false,NRT,Asia Pacific,Tokyo,122,4.63
140.238.40.136,2096,2096,true,NRT,Asia Pacific,Tokyo,126,4.63
140.238.33.94,8080,8080,false,NRT,Asia Pacific,Tokyo,139,4.62
131.186.45.88,2052,2052,false,NRT,Asia Pacific,Tokyo,130,4.62
168.138.196.237,80,80,false,NRT,Asia Pacific,Tokyo,86,4.62
138.2.114.58,443,443,true,NRT,Asia Pacific,Tokyo,68,4.61
131.186.36.248,2082,2082,false,NRT,Asia Pacific,Tokyo,75,4.61
150.230.214.218,2095,2095,false,NRT,Asia Pacific,Tokyo,125,4.61
141.148.229.106,443,443,true,AMS,Europe,Amsterdam,206,4.61
138.2.13.200,2053,2053,true,NRT,Asia Pacific,Tokyo,123,4.60
